,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
142,11.01,8,3,0,1,420,8,1,0,0,1,1,0,1,0
91667,44.85,5,2,0,0,-2821,6,0,0,0,0,0,0,2,0
68060,10.36,13,2,1,1,-13778,12,0,0,0,1,1,0,2,0
61123,12.95,15,0,1,0,3613,23,0,0,0,0,0,0,1,0
51781,10.36,16,3,0,1,6436,7,0,1,0,1,1,0,1,0
29725,12.95,8,3,0,1,702,9,9,0,0,0,0,0,1,0
91615,49.95,18,3,0,0,4894,18,0,0,0,0,0,0,1,0
39859,38.85,22,3,0,1,6150,8,1,1,0,0,0,0,1,0
63137,12.95,20,3,0,1,-857,9,0,0,0,0,0,0,1,0
10673,12.95,21,3,1,0,4419,24,3,0,0,1,0,0,2,0
27829,12.95,13,0,1,0,2220,33,0,0,0,0,0,0,1,0
78648,12.95,9,3,1,1,3719,10,0,0,0,0,0,0,1,0
86667,38.85,19,3,1,0,5299,8,0,0,0,1,0,0,1,0
92462,12.95,19,4,1,0,5099,9,2,1,0,1,1,0,1,0
12560,38.85,13,3,1,1,-5771,7,3,0,0,0,1,0,2,0
85661,38.85,20,3,0,1,5117,6,3,0,0,0,0,0,2,0
73651,12.95,8,2,1,1,-812,10,0,0,0,0,0,0,1,0
33520,12.95,21,3,1,0,5865,26,0,0,0,0,1,0,1,0
18539,10.36,13,2,0,1,2114,8,0,0,0,1,1,0,1,0
86147,12.95,11,3,0,1,-2054,9,9,0,0,1,1,0,3,0
21289,38.85,10,2,0,0,-4917,32,0,0,0,0,0,0,1,0
16533,38.85,17,2,0,0,4791,8,3,0,0,0,0,0,1,0
49389,12.95,17,3,0,0,3457,19,2,0,0,1,1,0,1,0
36104,10.36,23,3,1,1,822,7,2,0,0,0,0,0,3,0
55908,38.85,20,3,0,0,5462,19,0,1,0,0,0,0,1,0
45053,11.01,11,2,0,1,2411,7,0,0,0,1,1,1,1,0
20774,10.36,19,2,0,1,3499,7,0,1,0,0,0,0,1,0
54675,10.36,21,3,1,1,1591,19,0,0,0,0,0,0,2,0
72188,38.85,20,3,0,1,-565,11,2,0,0,0,0,0,2,0
3984,12.95,16,3,0,0,2287,17,0,1,0,1,1,0,1,0
73425,38.85,20,3,1,1,2550,9,0,0,0,1,0,0,1,0
5624,59.4,13,3,0,0,2598,10,2,0,0,1,0,0,1,0
42824,10.36,11,3,0,1,1086,9,0,0,0,0,0,0,1,0
54975,25.9,10,3,1,1,-3905,19,1,1,0,1,0,0,2,0
76511,38.85,11,2,0,1,5518,9,0,0,0,0,0,0,2,0
65829,10.36,9,2,0,1,779,10,0,0,0,1,1,0,1,0
78130,12.95,19,2,0,0,2305,9,0,0,0,0,1,0,1,0
71607,12.95,14,3,0,1,-5568,6,0,0,0,1,0,0,1,0
6991,38.85,18,1,0,1,-906,10,0,0,0,0,0,0,2,0
18198,12.95,10,2,0,1,-1310,21,3,0,0,1,0,0,1,0
45486,12.95,16,3,1,1,1246,9,9,0,0,0,0,1,2,0
31289,12.95,18,0,0,1,-5924,9,2,0,0,1,1,0,1,0
65976,38.85,11,0,0,1,-3146,8,8,0,0,1,0,0,1,0
91969,38.85,13,4,0,0,-4325,8,0,0,0,0,1,0,2,0
39722,12.95,19,2,0,1,-4265,9,9,0,0,0,0,0,1,0
46335,12.95,14,3,0,1,2535,6,0,0,0,0,0,0,1,0
59447,12.95,20,3,0,1,1050,9,0,0,0,1,1,0,1,0
4410,38.85,10,0,1,0,3476,14,0,0,0,1,0,0,1,0
265,12.95,11,1,0,1,191,12,6,0,0,1,1,0,3,0
92372,12.95,13,4,1,0,-2357,6,2,0,0,1,1,0,1,0
62857,38.85,16,3,1,0,6378,20,4,0,0,1,0,0,1,0
84600,34.97,23,3,0,1,-8783,14,2,0,0,0,0,0,2,0
5858,25.9,16,0,1,1,2726,9,0,0,0,1,0,0,2,0
16179,12.95,8,3,0,1,6379,27,0,0,0,1,1,0,1,0
73838,12.95,11,3,1,1,-326,6,0,1,0,1,1,0,1,0
38850,12.95,18,3,1,0,5934,13,2,0,0,1,1,0,1,0
8028,38.85,21,3,0,0,5370,8,0,0,0,0,0,0,1,0
16066,12.95,23,0,0,0,-4609,14,0,0,0,0,1,0,1,0
94038,12.95,7,3,0,1,-322,8,0,0,0,0,1,0,2,0
63227,38.85,21,2,0,0,3551,18,2,0,0,1,0,0,1,0
70794,49.95,23,3,0,0,6556,13,0,0,0,0,0,0,1,0
2711,38.85,9,3,0,0,-3206,19,0,0,0,1,1,0,1,0
52730,38.85,13,3,1,1,3970,10,4,0,0,0,0,0,1,0
88991,12.95,21,3,1,1,1655,13,0,0,0,0,0,0,1,0
8595,49.95,19,3,1,1,3503,9,0,0,0,0,0,0,1,0
10739,12.95,22,2,0,1,-4652,9,9,1,0,0,0,0,2,0
5900,10.36,17,3,1,1,809,21,0,0,0,1,1,0,2,0
56984,10.36,17,3,0,1,4602,9,0,0,0,1,0,0,1,0
28874,12.95,12,3,0,0,-2120,30,0,1,0,1,0,0,1,0
926,38.85,23,2,0,1,-1935,7,5,0,0,1,1,0,1,0
51415,12.95,12,3,1,0,4440,24,0,0,0,1,0,0,1,0
38772,31.08,17,3,1,0,3780,12,0,0,0,0,0,0,1,0
64697,38.85,9,2,1,1,2983,11,0,0,1,0,0,0,1,0
39409,49.95,12,3,1,0,-3598,16,0,0,0,1,0,0,1,0
7962,10.36,19,2,1,1,1947,9,9,0,0,0,0,1,2,0
71556,12.95,13,0,0,1,7389,9,9,0,0,0,0,0,1,0
66384,12.95,17,3,0,0,6596,7,0,0,0,0,0,0,1,0
42599,11.01,9,2,0,1,-4757,8,2,0,0,1,1,0,1,0
290,12.95,11,3,1,0,-4471,20,0,0,0,1,1,0,1,0
34365,38.85,14,3,1,0,-1216,9,0,0,0,0,0,0,1,0
58965,10.36,13,3,0,1,2614,6,1,0,0,0,0,0,1,0
38274,10.36,7,2,1,1,1055,9,2,0,0,0,0,0,2,0
58988,38.85,13,3,0,0,265,21,0,0,0,1,1,0,1,0
24994,31.08,10,3,0,0,5051,7,0,0,0,0,0,0,1,0
9090,38.85,13,3,1,0,-9933,19,0,0,0,0,1,0,1,0
93427,12.95,9,4,0,1,-149,7,0,0,0,0,0,0,1,0
32061,12.95,20,2,1,1,-2588,9,4,0,0,1,1,0,1,0
27026,12.95,18,3,1,1,4861,9,0,0,0,1,1,0,1,0
34,12.95,1,2,0,0,1119,20,3,1,0,0,0,0,1,0
48515,38.85,22,3,1,1,114,8,0,0,0,1,0,0,1,0
82896,12.95,16,3,0,1,-1685,20,3,1,0,1,0,0,1,0
26442,38.85,11,3,0,1,3303,9,0,0,0,1,1,0,2,0
71073,38.85,9,1,1,0,1480,14,1,0,0,0,0,0,3,0
88796,38.85,16,3,0,1,2811,10,0,0,0,1,1,0,1,0
7667,38.85,14,2,0,0,-3887,12,0,0,0,1,1,0,1,0
48057,38.85,15,2,1,1,3784,9,4,0,0,0,0,0,1,0
43838,12.95,9,2,0,1,1573,9,2,1,0,0,0,0,1,0
43846,12.95,9,3,0,0,-3957,18,2,0,0,1,0,0,1,0
7550,10.36,12,2,1,0,-3181,10,4,0,0,0,0,0,4,0
3386,12.95,15,3,0,1,-6863,22,0,0,0,1,1,0,2,0
15707,49.95,15,1,0,0,1122,18,0,0,0,0,0,0,2,0
62428,20.72,11,3,1,1,4006,17,0,1,0,0,0,0,1,0
55180,12.95,12,3,1,1,-1255,12,0,0,0,1,0,0,1,0
3199,38.85,8,3,0,1,6293,6,3,1,0,1,1,0,1,0
90188,12.95,22,4,0,0,3520,7,6,0,0,1,1,1,4,0
43586,12.95,22,3,0,0,3779,17,0,1,0,0,0,0,1,0
12578,12.95,14,3,1,0,907,21,0,0,0,1,1,0,1,0
73058,38.85,15,3,0,0,-694,9,0,0,1,0,1,0,1,0
1896,12.95,7,3,1,1,1357,6,2,0,0,0,0,0,2,0
31078,38.85,14,3,0,0,4830,21,0,0,0,0,0,0,1,0
30191,31.08,13,3,0,1,1550,22,0,0,0,1,0,0,1,0
85576,38.85,19,3,1,1,4172,10,10,1,0,1,0,0,1,0
13951,31.08,16,3,1,1,-2957,15,4,0,0,0,0,0,1,0
6066,38.85,19,2,0,0,-2545,21,0,0,0,0,0,0,1,0
91672,44.85,20,3,0,0,3908,18,3,0,0,1,1,0,1,0
79211,49.95,15,3,0,1,-6283,9,0,0,0,0,0,0,1,0
91400,12.95,18,3,0,0,-2981,16,0,1,0,0,0,0,1,0
67504,38.85,17,2,0,1,2506,9,9,0,0,0,0,0,1,0
66773,31.08,8,3,1,1,595,8,0,0,0,1,1,0,1,0
47017,38.85,14,3,0,0,3429,21,0,0,0,1,1,0,1,0
48835,12.95,11,3,0,1,1030,9,0,0,0,1,0,0,1,0
27385,12.95,1,3,0,1,4300,8,5,0,0,0,1,0,1,0
74990,38.85,13,3,1,1,-94,10,2,0,0,1,0,0,1,0
93043,38.85,19,4,0,1,2115,11,0,0,0,0,0,0,1,0
86665,38.85,18,3,1,0,664,9,0,0,0,1,0,0,3,0
87959,25.9,7,3,0,1,-4260,27,0,0,0,0,0,0,1,0
32272,12.95,7,2,1,1,234,17,0,0,0,0,0,0,1,0
42616,12.95,9,3,1,1,2768,11,4,0,0,1,0,0,2,0
28147,38.85,17,2,1,0,-6522,10,0,0,0,0,0,0,2,0
39873,12.95,22,3,0,0,6171,14,0,1,0,0,0,0,1,0
56356,10.36,10,2,0,1,3330,7,1,1,0,1,1,0,1,0
62777,10.36,15,3,1,1,-2252,23,0,0,0,0,0,0,1,0
79802,10.36,22,3,1,0,4890,11,2,1,0,0,0,0,1,0
69036,12.95,14,3,0,1,5108,8,4,1,0,1,1,0,1,0
30332,38.85,15,2,1,0,-2587,8,4,0,0,1,0,0,2,0
77006,38.85,22,3,0,1,4463,6,0,0,0,1,0,0,1,0
39831,12.95,21,3,0,0,-3648,24,2,1,0,1,1,0,1,0
16094,11.65,1,3,0,0,7579,8,4,1,0,0,0,0,2,0
85675,11.01,20,2,0,1,1389,8,0,0,0,0,0,0,2,0
917,20.72,23,2,0,1,3575,13,4,0,0,0,0,0,1,0
67959,38.85,11,0,0,0,2947,9,0,0,0,0,1,0,1,0
4713,38.85,14,3,1,0,1573,24,0,0,0,1,1,0,1,0
32845,49.95,14,3,1,0,-2040,6,1,0,0,0,1,0,2,0
24009,38.85,23,3,0,0,5609,20,1,0,0,1,1,0,1,0
43152,38.85,15,3,1,0,-6345,15,0,0,0,0,0,0,1,0
13871,10.36,15,3,0,0,-842,18,0,0,0,1,1,0,2,0
4458,12.95,11,2,1,0,5282,25,3,0,0,1,1,0,1,0
28789,38.85,11,2,0,1,2981,13,4,0,0,1,1,0,1,0
25931,38.85,21,3,1,0,4241,23,0,0,0,1,1,0,1,0
31313,31.08,19,3,0,1,1819,10,0,1,0,0,0,0,1,0
51359,31.08,11,2,0,1,3340,6,0,0,0,1,1,0,1,0
29707,12.95,7,0,1,0,-2957,12,0,0,0,1,1,0,3,0
61855,12.95,18,0,0,1,-2328,13,0,0,0,1,0,0,1,0
1465,38.85,15,0,1,0,-316,24,0,0,0,0,1,0,1,0
46009,25.9,8,3,0,1,226,10,0,0,0,0,0,0,1,0
12882,38.85,17,2,0,0,4506,9,0,0,0,0,0,0,2,0
22273,38.85,5,3,1,0,-3204,10,2,0,0,1,0,0,1,0
93588,25.9,10,4,0,0,333,6,6,0,0,1,1,0,1,0
44632,12.95,20,2,1,1,1462,21,2,0,0,1,1,0,2,0
84182,12.95,13,3,1,0,4537,7,0,1,0,1,1,0,1,0
12431,49.95,12,3,0,0,-319,9,1,0,0,1,0,0,2,0
87193,9.71,9,0,0,0,-8000,21,0,0,0,0,0,0,2,0
68649,38.85,23,3,0,0,4417,11,0,0,0,1,0,0,2,0
25213,49.95,12,3,0,1,122,6,0,0,1,1,1,0,1,0
16097,25.9,1,3,0,1,-2515,7,6,0,0,0,0,0,2,0
11866,38.85,20,3,1,0,4546,17,2,0,0,1,1,0,1,0
14250,49.95,23,3,0,0,-591,23,4,0,0,0,1,0,1,0
37959,10.36,17,0,1,0,5188,20,0,0,0,1,0,0,1,0
2350,12.95,16,0,0,1,-91,13,4,0,0,1,1,0,3,0
77612,12.95,13,3,0,0,5440,8,2,0,0,0,0,0,1,0
50988,12.95,23,3,0,1,2772,9,9,0,0,0,0,0,1,0
70517,12.95,18,2,0,1,2142,21,0,0,0,1,1,0,1,0
63695,12.95,11,3,0,1,1686,9,9,0,0,1,0,0,1,0
59961,10.36,12,2,1,1,842,9,2,0,0,1,1,0,1,0
19938,38.85,10,3,0,1,-941,23,0,0,0,0,0,0,1,0
23597,12.95,13,3,0,1,-6698,11,0,0,0,0,0,0,1,0
8067,11.01,22,3,1,1,-11,9,9,0,0,1,1,0,4,0
41680,12.95,13,3,1,0,2248,23,2,0,0,0,1,0,2,0
37164,38.85,22,0,0,1,2616,8,5,1,0,0,0,0,1,0
11370,12.95,14,3,0,1,-119,20,3,0,0,0,1,0,1,0
60260,0,16,4,1,1,4282,16,0,0,0,1,1,0,1,0
24611,12.95,19,3,0,0,5269,18,3,0,0,1,0,0,1,0
34523,20.72,16,2,0,0,1386,22,0,0,0,0,0,0,1,0
93261,38.85,22,4,0,0,-10622,12,5,0,0,0,0,0,8,0
37974,10.36,17,3,0,1,-3530,15,1,1,0,1,1,0,1,0
14097,39.96,19,3,0,0,4098,6,0,1,0,1,1,0,1,0
54054,12.95,1,3,0,0,3997,13,0,0,0,0,0,0,1,0
5094,12.95,19,2,1,0,-3779,18,3,0,0,1,0,0,1,0
9311,12.95,17,3,0,1,4468,12,2,0,0,0,0,0,1,0
10487,34.95,18,3,1,0,4432,9,0,0,0,1,0,0,2,0
10814,38.85,0,3,1,0,497,20,4,0,0,1,0,0,1,0
4621,11.01,13,3,1,1,4665,7,0,0,0,1,1,0,1,0
72334,38.85,23,0,0,1,873,11,0,0,0,1,0,0,1,0
91059,34.95,6,0,1,0,-920,17,0,0,0,1,1,0,2,0
31901,38.85,16,2,1,0,6362,8,2,0,0,0,0,0,2,0
31333,12.95,19,3,1,0,6497,23,0,0,1,0,0,0,1,0
26135,38.85,4,2,1,0,-3427,24,0,0,0,0,0,0,1,0
76457,31.08,10,0,1,1,4033,9,2,0,0,1,0,0,2,0
40605,49.95,14,3,1,0,3072,9,2,0,0,0,0,0,2,0
49561,12.95,20,3,1,0,3903,6,3,0,0,0,0,0,1,0
81726,10.36,17,2,1,1,3406,9,9,0,0,1,1,0,3,0
87487,38.85,13,3,0,0,5061,11,0,1,0,0,0,0,1,0
27797,38.85,13,3,1,0,-4766,26,0,0,0,0,0,0,1,0
1330,38.85,13,3,1,0,4995,26,0,0,0,0,1,0,2,0
57876,38.85,13,3,1,1,-5049,8,0,0,0,0,0,0,1,0
33364,20.72,18,3,1,0,1563,16,2,0,0,0,0,0,1,0
11854,12.95,20,3,0,0,381,22,3,0,0,1,1,0,1,0
72079,12.95,19,3,0,1,4809,8,5,0,0,1,0,0,2,0
4802,12.95,15,3,1,0,-316,22,3,0,0,0,0,0,1,0
40560,25.9,14,3,1,1,-219,18,2,1,0,0,0,0,1,0
21625,12.95,14,3,1,0,1173,19,0,0,0,1,1,0,1,0
79441,20.72,18,3,0,1,1352,27,0,0,0,0,0,0,1,0
40407,38.85,12,0,1,0,2994,18,0,0,0,1,0,0,1,0
70417,38.85,17,3,0,1,2402,6,0,0,0,1,0,0,1,0
55797,38.85,18,3,1,1,3265,8,2,1,0,1,0,0,1,0
47817,12.95,12,3,1,1,5330,7,4,1,0,1,0,0,1,0
30273,38.85,14,3,1,1,5095,19,2,1,0,1,1,0,1,0
72704,38.85,11,3,0,0,-2546,22,0,0,0,1,1,0,2,0
43334,12.95,17,2,0,1,2655,9,9,0,0,0,0,0,1,0
88631,38.85,13,3,0,1,1655,6,0,0,0,1,1,0,1,0
7143,11.01,22,2,1,1,2664,11,0,0,0,0,0,0,1,0
15588,31.08,13,3,1,1,1710,9,0,0,0,1,1,0,1,0
28879,38.85,12,2,0,0,-8802,7,4,0,0,1,1,0,1,0
34002,38.85,11,2,0,0,3744,25,0,0,0,1,1,0,1,0
13012,38.85,19,0,1,1,1022,14,0,0,0,0,0,0,1,0
13931,12.95,16,3,1,1,6581,20,2,0,0,1,1,0,2,0
39372,34.95,11,2,1,0,389,12,0,0,0,1,0,0,2,0
51790,59.4,16,3,0,1,4469,6,0,1,0,0,0,0,1,0
76076,12.95,18,3,0,1,2127,7,2,0,0,0,0,0,1,0
13119,38.85,21,3,1,0,4329,20,0,1,0,1,1,0,2,0
67526,25.9,18,3,0,0,-783,7,1,1,0,0,0,0,1,0
15540,10.36,12,3,0,1,-2958,7,0,0,0,1,1,0,1,0
92418,11.65,17,4,0,0,5058,8,0,0,0,1,0,0,1,0
88516,12.95,11,3,0,1,71,7,4,0,0,1,0,0,1,0
45497,12.95,16,3,0,1,1587,13,0,1,0,0,0,0,1,0
75469,12.95,21,2,1,1,-5724,16,2,0,0,1,1,0,1,0
71776,19.95,15,3,0,0,-5225,26,0,0,0,1,0,0,1,0
83882,38.85,22,0,0,1,354,11,0,0,0,1,1,0,2,0
93479,38.85,16,4,1,0,6911,7,2,0,0,1,1,0,1,0
1975,20.72,9,3,0,1,2679,10,0,0,0,0,0,0,1,0
64062,38.85,15,3,0,0,3109,22,0,0,0,1,1,0,1,0
19257,12.95,20,3,1,1,3977,10,0,1,0,1,0,0,2,0
80742,38.85,20,2,1,0,-4745,19,0,0,0,1,0,0,1,0
65083,10.36,14,3,1,0,-4284,11,0,0,0,1,1,0,1,0
83409,12.95,10,0,0,1,2250,10,0,0,0,1,1,0,1,0
42679,12.95,10,0,0,1,3911,12,0,0,0,1,0,0,1,0
57095,20.72,18,3,0,1,5559,24,0,0,0,1,1,0,1,0
84306,25.9,15,3,1,1,-1974,7,0,0,0,1,0,0,1,0
52162,12.95,22,0,1,0,-3819,16,0,0,0,0,0,0,1,0
75683,10.36,10,3,1,1,3128,13,0,0,0,1,0,0,2,0
8572,38.85,18,3,1,0,-2829,11,0,0,0,1,1,0,1,0
75912,12.95,14,0,0,1,-41,7,0,0,0,0,0,0,1,0
16353,38.85,13,3,0,0,-11740,24,0,1,0,1,1,0,1,0
11680,25.9,17,3,0,1,1200,20,0,0,0,1,1,0,1,0
73136,12.95,16,2,0,1,4229,10,0,0,0,1,1,0,1,0
28014,12.95,15,3,0,1,3685,9,9,0,0,0,0,0,1,0
46956,38.85,12,3,1,1,-2753,19,0,0,0,0,0,0,1,0
29041,10.36,14,2,0,1,-2086,9,0,0,0,0,0,0,1,0
64111,11.01,15,3,1,1,-200,21,1,0,0,0,0,0,4,0
45869,12.95,23,3,1,0,-7008,25,0,0,0,0,0,0,2,0
91507,44.85,19,3,0,1,4809,19,0,0,0,0,0,0,2,0
24759,12.95,23,3,0,1,7481,16,0,0,0,0,1,0,2,0
52357,38.85,8,3,0,0,592,20,0,0,0,0,0,0,1,0
13489,38.85,10,3,1,0,-4327,19,0,0,0,1,1,0,2,0
39111,12.95,23,3,1,0,4140,19,0,0,0,1,1,0,1,0
61012,38.85,13,3,1,1,4342,8,0,0,0,1,1,0,2,0
56962,49.95,16,3,0,0,6253,11,0,0,0,1,0,0,1,0
50545,25.9,16,3,1,1,4048,17,0,1,0,1,1,0,1,0
29869,38.85,10,3,0,1,3442,10,5,0,0,1,1,0,1,0
63798,12.95,12,3,0,0,3561,25,0,0,0,1,0,0,2,0
52660,49.95,12,3,1,1,-188,10,0,0,0,1,1,0,2,0
12490,12.95,13,3,1,0,801,8,0,0,0,0,0,0,1,0
42192,12.95,19,3,1,1,1440,10,2,0,0,0,0,0,1,0
88468,49.95,10,3,1,0,6546,9,0,0,0,1,1,0,1,0
85479,38.85,17,2,0,0,267,23,0,0,0,1,1,0,1,0
60263,38.85,16,3,0,0,2469,19,0,0,0,0,0,0,1,0
6016,33.67,18,3,1,1,-16634,12,4,0,0,1,0,0,1,0
46666,12.95,22,3,1,1,-3937,8,0,0,0,0,0,0,1,0
61064,49.95,14,3,1,1,1268,6,0,0,0,1,1,0,2,0
93165,12.95,12,4,0,0,-121,8,0,0,0,1,1,0,1,0
9531,38.85,22,0,1,0,-1481,14,1,0,0,1,1,0,1,0
46360,38.85,15,3,0,1,3400,9,9,0,0,1,0,0,1,0
68718,12.95,1,3,1,0,6804,22,1,0,0,1,1,0,1,0
8640,38.85,20,3,1,0,5350,23,1,0,0,0,1,0,2,0
21091,38.85,6,3,1,1,-458,9,9,0,0,1,1,0,1,0
46804,31.08,9,2,0,1,-6352,15,0,0,0,1,0,0,1,0
1313,38.85,13,3,1,0,981,19,2,0,0,0,0,0,1,0
71425,38.85,12,0,0,1,2314,16,0,0,0,1,0,0,1,0
10573,34.97,20,0,1,1,1219,8,2,0,0,1,0,0,1,0
76818,12.95,18,3,1,1,3580,8,0,0,0,1,0,0,2,0
38955,38.85,20,0,0,1,2945,6,0,0,0,0,0,0,1,0
21019,49.95,23,2,0,0,4264,7,2,0,0,0,0,0,2,0
2560,12.95,21,3,1,0,-5185,27,0,0,0,0,0,0,1,0
8759,38.85,23,2,0,1,3550,10,0,0,0,1,1,0,1,0
54969,38.85,10,3,0,0,-4566,17,1,0,0,0,1,0,1,0
84673,12.95,5,3,1,1,-4644,20,0,0,0,0,0,0,1,0
88672,12.95,14,3,0,1,2233,8,0,0,0,0,0,0,2,0
30346,38.85,15,3,0,1,-4013,8,2,0,0,0,0,0,2,0
5380,38.85,9,3,1,0,2900,17,3,0,0,1,0,0,1,0
62720,38.85,14,0,0,0,-6431,20,0,0,0,0,0,0,1,0
17375,12.95,15,3,1,1,5569,21,3,0,0,1,0,0,1,0
53028,38.85,17,3,1,0,1241,15,0,1,0,1,0,0,2,0
48407,38.85,20,0,1,0,-7311,21,1,0,0,1,1,0,1,0
